Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
52dTMHP1D0UfHd5c3twXgd,"0mv06HWAJhV6nK7zd2eZwp","Cawfee","Cawfee","Remzcore",2019-09-27,193902,42,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T14:42:04Z,"frenchcore,uptempo hardcore",0.607,0.967,4,0.146,0,0.114,0.00153,0.000611,0.226,0.0396,102.372,4
0JEePwoX9CcDKFQzleBZzZ,"123hDJRbi4KtCdBaaKNHW6,2dYdfgSbtfu9Y9MkTPv3jX,5WUnGF4pM7DerBF0GSivNv","Turbo - D-Fence Decade Mix","Turbo (D-Fence Decade Mix)","Paul Elstak,New Kids,D-Fence",2020-11-13,199947,52,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T14:43:49Z,"gabba,happy hardcore,hardcore techno,nederlandse hardstyle,rawstyle,uptempo hardcore",0.404,0.913,2,-2.215,0,0.129,0.278,0,0.0978,0.16,94.989,4
4GwW39Kv2xTcMxGnx8vpKW,"7IGMJ3A8I6Sa2GlJ8qprcz,7MlcYSTwlLeOtBMDJ6WOv5","Astronomia - Coffin Dance Meme Mix","Astronomia (Coffin Dance Meme Mix)","KLIO,DJ Satomi",2020-04-23,200627,43,spotify:user:sattersnap11,2021-12-30T14:50:02Z,"nightcore,bubblegum dance,europop,hands up,italo dance",0.597,0.593,5,-10.798,0,0.0438,0.00028,0.0986,0.401,0.0491,149.93,4
6M8EMAnTPPnZN58u94iPzg,"0Ldjd0Z66CJ0rChWXx0jzB,4RbUYWWjEBb4umwqakOEd3","Halibo","Halibo","Billx,Dr. Peacock",2020-05-22,285600,58,spotify:user:sattersnap11,2021-12-30T14:52:14Z,"frenchcore,raggatek,tekk,tekno,uptempo hardcore",0.572,0.985,0,-1.861,1,0.153,0.0839,0.593,0.109,0.0577,100.003,4
6DmJ5KvSbZxwoij5DTuowK,"2Dwj57Lxvpzf4alXo4EQpT","Dübörög a ház","Emergency House Party","Emergency House",1996,230146,44,spotify:user:sattersnap11,2021-12-30T14:54:25Z,"classic hungarian pop,magyar retro dance",0.509,0.991,1,-6.242,1,0.0548,0.0173,0.713,0.0956,0.758,163.981,4
6ljpxxjn7TNc2BijuKtPSo,"5M5PjPSiKeXynM6Ohu350r,2rTo8KIkBTFjQS7VvaKYQ4","Dragostea Din Tei (W&W Remix)","Dragostea Din Tei (W&W Remix)","O-Zone,W&W",2021-01-22,174435,58,spotify:user:sattersnap11,2021-12-30T14:56:30Z,"bubblegum dance,eurodance,europop,moldovan pop,big room,dutch trance,edm,electro house,pop dance,progressive house,trance",0.526,0.912,0,-2.691,1,0.0936,0.0694,0.000806,0.173,0.297,159.974,4
7Cl5q3bk91eP6JTsV0gb2G,"4RbUYWWjEBb4umwqakOEd3,0caJEGgVuXuSHhhrMCmlkI","Incoming","Incoming","Dr. Peacock,Sefa",2021-05-22,185550,55,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T14:57:33Z,"frenchcore,tekk,uptempo hardcore",0.452,0.877,6,-1.412,0,0.0437,0.032,0.294,0.217,0.0738,100.014,4
5wnp6uV25Z92zoQh8NuMKj,"0caJEGgVuXuSHhhrMCmlkI,4RbUYWWjEBb4umwqakOEd3","Everything is a Lie","Everything is a Lie","Sefa,Dr. Peacock",2021-05-15,242400,53,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T14:58:38Z,"frenchcore,tekk,uptempo hardcore",0.479,0.998,1,-1.378,1,0.252,0.0019,0.192,0.301,0.0584,99.98,4
19UGEZoMAqqaTEcEYNvsox,"6UOk7DmvqlzWmo6gjhZvn6","Jägermeister","10 Years Da Tweekaz - The Definitive Collection","Da Tweekaz",2018-12-21,219027,59,spotify:user:21pnc2epeoe54qwgaauvhjjva,2021-12-30T15:00:00Z,"classic hardstyle,euphoric hardstyle,rawstyle",0.54,0.966,7,-3.075,1,0.0643,0.0133,0.00215,0.846,0.446,150.007,1
5z2qsrN6da13shuob9lbJe,"0NTbhFUqubMQFKG6UPTxcb","Wściekłe Pixiarze","Ravers Padaka","Rzabka",2018-03-22,179694,35,spotify:user:sattersnap11,2021-12-30T15:01:30Z,"polish alternative rap",0.742,0.888,8,-5.691,1,0.127,0.0155,0.00000352,0.0811,0.807,148.042,4
